speaker,word,decade,n
viscount palmerston,treaty,1860,459
viscount palmerston,war,1860,386
viscount palmerston,duty,1860,339
viscount palmerston,france,1860,333
viscount palmerston,french,1860,305
viscount palmerston,people,1860,305
viscount palmerston,vote,1860,304
viscount palmerston,power,1860,287
viscount palmerston,different,1860,286
viscount palmerston,ships,1860,286
viscount palmerston,year,1860,284
viscount palmerston,doubt,1860,281
viscount palmerston,parliament,1860,278
viscount palmerston,purpose,1860,275
viscount palmerston,force,1860,267
mr. roebuck,government,1860,235
mr. roebuck,england,1860,207
mr. roebuck,people,1860,199
mr. roebuck,country,1860,172
mr. roebuck,ireland,1860,169
mr. roebuck,time,1860,142
mr. roebuck,men,1860,138
mr. roebuck,law,1860,131
mr. roebuck,power,1860,126
mr. roebuck,name,1860,110
mr. roebuck,want,1860,109
mr. roebuck,public,1860,104
mr. roebuck,english,1860,79
mr. roebuck,irish,1860,75
mr. roebuck,church,1860,71
mr. roebuck,justice,1860,59
mr. roebuck,trade,1860,58
mr. roebuck,office,1860,56
mr. roebuck,words,1860,55
mr. roebuck,world,1860,55
the marquess of normanby,government,1860,436
the marquess of normanby,country,1860,170
the marquess of normanby,time,1860,159
the marquess of normanby,italy,1860,148
the marquess of normanby,foreign,1860,145
the marquess of normanby,french,1860,125
the marquess of normanby,law,1860,120
the marquess of normanby,marquess,1860,115
the marquess of normanby,received,1860,94
the marquess of normanby,people,1860,93
the marquess of normanby,letter,1860,91
the marquess of normanby,france,1860,90
the marquess of normanby,king,1860,88
the marquess of normanby,information,1860,84
the marquess of normanby,public,1860,82
the marquess of normanby,count,1860,79
the marquess of normanby,savoy,1860,79
the marquess of normanby,papers,1860,78
the marquess of normanby,despatch,1860,77
the marquess of normanby,parliament,1860,77
the archbishop of dublin,church,1860,48
the archbishop of dublin,irish,1860,21
the archbishop of dublin,ireland,1860,15
the archbishop of dublin,indeed,1860,10
the archbishop of dublin,england,1860,9
the archbishop of dublin,english,1860,9
the archbishop of dublin,time,1860,9
the archbishop of dublin,government,1860,8
the archbishop of dublin,clergy,1860,7
the archbishop of dublin,convocation,1860,7
the archbishop of dublin,curates,1860,7
the archbishop of dublin,future,1860,7
the archbishop of dublin,lords,1860,7
the archbishop of dublin,others,1860,7
the archbishop of dublin,ourselves,1860,7
the archbishop of dublin,year,1860,6
the archbishop of dublin,hands,1860,5
the archbishop of dublin,injustice,1860,5
the archbishop of dublin,left,1860,5
the archbishop of dublin,opportunity,1860,5
mr. gladstone,government,1860,1499
mr. gladstone,church,1860,1116
mr. gladstone,ireland,1860,861
mr. gladstone,time,1860,851
mr. gladstone,000,1860,690
mr. gladstone,country,1860,689
mr. gladstone,parliament,1860,558
mr. gladstone,public,1860,494
mr. gladstone,year,1860,442
mr. gladstone,franchise,1860,425
mr. gladstone,irish,1860,413
mr. gladstone,law,1860,394
mr. gladstone,duty,1860,355
mr. gladstone,words,1860,341
mr. gladstone,vote,1860,319
mr. gladstone,speech,1860,309
mr. gladstone,plan,1860,299
mr. gladstone,circumstances,1860,296
mr. gladstone,character,1860,292
mr. gladstone,purpose,1860,292
lord monteagle,000,1860,102
lord monteagle,government,1860,102
lord monteagle,india,1860,98
lord monteagle,banks,1860,79
lord monteagle,savings,1860,79
lord monteagle,parliament,1860,72
lord monteagle,year,1860,64
lord monteagle,commons,1860,61
lord monteagle,tax,1860,53
lord monteagle,money,1860,50
lord monteagle,lords,1860,45
lord monteagle,time,1860,45
lord monteagle,natives,1860,43
lord monteagle,public,1860,42
lord monteagle,duties,1860,41
lord monteagle,paper,1860,41
lord monteagle,duty,1860,40
lord monteagle,income,1860,35
lord monteagle,power,1860,35
lord monteagle,authority,1860,33
mr. disraeli,government,1860,2127
mr. disraeli,country,1860,1497
mr. disraeli,policy,1860,953
mr. disraeli,time,1860,872
mr. disraeli,public,1860,731
mr. disraeli,church,1860,720
mr. disraeli,england,1860,697
mr. disraeli,parliament,1860,609
mr. disraeli,circumstances,1860,581
mr. disraeli,000,1860,536
mr. disraeli,ireland,1860,524
mr. disraeli,character,1860,484
mr. disraeli,night,1860,462
mr. disraeli,france,1860,456
mr. disraeli,year,1860,452
mr. disraeli,commons,1860,437
mr. disraeli,affairs,1860,409
mr. disraeli,duty,1860,409
mr. disraeli,power,1860,400
mr. disraeli,war,1860,397
the earl of clarendon,government,1860,178
the earl of clarendon,country,1860,98
the earl of clarendon,time,1860,92
the earl of clarendon,public,1860,91
the earl of clarendon,church,1860,77
the earl of clarendon,schools,1860,72
the earl of clarendon,war,1860,66
the earl of clarendon,lords,1860,58
the earl of clarendon,school,1860,57
the earl of clarendon,men,1860,56
the earl of clarendon,powers,1860,55
the earl of clarendon,england,1860,54
the earl of clarendon,commissioners,1860,53
the earl of clarendon,french,1860,48
the earl of clarendon,governing,1860,46
the earl of clarendon,ireland,1860,46
the earl of clarendon,power,1860,45
the earl of clarendon,bodies,1860,43
the earl of clarendon,education,1860,42
the earl of clarendon,france,1860,41
viscount torrington,3,1860,2
viscount torrington,4,1860,2
viscount torrington,account,1860,2
viscount torrington,balance,1860,2
viscount torrington,metropolitan,1860,2
viscount torrington,parish,1860,2
viscount torrington,payments,1860,2
viscount torrington,receipts,1860,2
viscount torrington,return,1860,2
viscount torrington,099,1860,1
viscount torrington,1,1860,1
viscount torrington,1856,1860,1
viscount torrington,1857,1860,1
viscount torrington,1st,1860,1
viscount torrington,2,1860,1
viscount torrington,25th,1860,1
viscount torrington,417,1860,1
viscount torrington,amounts,1860,1
viscount torrington,arrived,1860,1
viscount torrington,community,1860,1
mr. villiers,houses,1860,5
mr. villiers,law,1860,4
mr. villiers,poor,1860,4
mr. villiers,numbers,1860,3
mr. villiers,overseers,1860,3
mr. villiers,streets,1860,3
mr. villiers,time,1860,3
mr. villiers,appeals,1860,2
mr. villiers,assessment,1860,2
mr. villiers,buildings,1860,2
mr. villiers,cause,1860,2
mr. villiers,decisions,1860,2
mr. villiers,marked,1860,2
mr. villiers,moved,1860,2
mr. villiers,parish,1860,2
mr. villiers,related,1860,2
mr. villiers,words,1860,2
mr. villiers,year,1860,2
mr. villiers,13,1860,1
mr. villiers,2,1860,1
sir charles wood,india,1860,1401
sir charles wood,000,1860,924
sir charles wood,government,1860,906
sir charles wood,indian,1860,607
sir charles wood,year,1860,460
sir charles wood,officers,1860,416
sir charles wood,country,1860,367
sir charles wood,council,1860,315
sir charles wood,time,1860,315
sir charles wood,army,1860,272
sir charles wood,expenditure,1860,262
sir charles wood,cotton,1860,241
sir charles wood,received,1860,222
sir charles wood,governor,1860,195
sir charles wood,revenue,1860,181
sir charles wood,regiments,1860,175
sir charles wood,1,1860,170
sir charles wood,land,1860,170
sir charles wood,money,1860,167
sir charles wood,home,1860,164
the duke of newcastle,government,1860,246
the duke of newcastle,schools,1860,208
the duke of newcastle,time,1860,149
the duke of newcastle,country,1860,147
the duke of newcastle,000,1860,139
the duke of newcastle,public,1860,109
the duke of newcastle,ragged,1860,108
the duke of newcastle,system,1860,108
the duke of newcastle,colony,1860,99
the duke of newcastle,parliament,1860,86
the duke of newcastle,year,1860,85
the duke of newcastle,judges,1860,84
the duke of newcastle,council,1860,80
the duke of newcastle,doubt,1860,78
the duke of newcastle,commissioners,1860,75
the duke of newcastle,governor,1860,73
the duke of newcastle,children,1860,72
the duke of newcastle,circumstances,1860,69
the duke of newcastle,power,1860,66
the duke of newcastle,school,1860,64
sir john pakington,government,1860,1004
sir john pakington,admiralty,1860,654
sir john pakington,time,1860,522
sir john pakington,000,1860,474
sir john pakington,ships,1860,445
sir john pakington,year,1860,438
sir john pakington,system,1860,427
sir john pakington,country,1860,425
sir john pakington,gallant,1860,424
sir john pakington,officers,1860,421
sir john pakington,men,1860,414
sir john pakington,army,1860,371
sir john pakington,war,1860,344
sir john pakington,office,1860,319
sir john pakington,public,1860,310
sir john pakington,navy,1860,277
sir john pakington,duty,1860,241
sir john pakington,important,1860,233
sir john pakington,commission,1860,222
sir john pakington,hope,1860,222
mr. henley,government,1860,464
mr. henley,people,1860,388
mr. henley,country,1860,361
mr. henley,time,1860,345
mr. henley,000,1860,328
mr. henley,system,1860,288
mr. henley,law,1860,285
mr. henley,poor,1860,261
mr. henley,public,1860,220
mr. henley,children,1860,219
mr. henley,year,1860,216
mr. henley,power,1860,207
mr. henley,men,1860,201
mr. henley,money,1860,188
mr. henley,county,1860,179
mr. henley,schools,1860,174
mr. henley,education,1860,173
mr. henley,houses,1860,167
mr. henley,duty,1860,162
mr. henley,vote,1860,159
mr. bright,government,1860,1225
mr. bright,country,1860,1143
mr. bright,000,1860,875
mr. bright,people,1860,660
mr. bright,time,1860,646
mr. bright,parliament,1860,553
mr. bright,men,1860,502
mr. bright,church,1860,500
mr. bright,year,1860,451
mr. bright,opposite,1860,419
mr. bright,england,1860,397
mr. bright,law,1860,358
mr. bright,franchise,1860,355
mr. bright,boroughs,1860,350
mr. bright,ireland,1860,341
mr. bright,speech,1860,331
mr. bright,power,1860,302
mr. bright,party,1860,293
mr. bright,public,1860,276
mr. bright,united,1860,274
mr. lowe,government,1860,768
mr. lowe,schools,1860,563
mr. lowe,system,1860,453
mr. lowe,country,1860,432
mr. lowe,time,1860,335
mr. lowe,public,1860,333
mr. lowe,children,1860,312
mr. lowe,education,1860,308
mr. lowe,000,1860,292
mr. lowe,school,1860,292
mr. lowe,year,1860,265
mr. lowe,franchise,1860,260
mr. lowe,grant,1860,256
mr. lowe,money,1860,254
mr. lowe,council,1860,253
mr. lowe,power,1860,252
mr. lowe,teachers,1860,251
mr. lowe,people,1860,210
mr. lowe,parliament,1860,197
mr. lowe,inspectors,1860,185
mr. whiteside,ireland,1860,908
mr. whiteside,church,1860,769
mr. whiteside,country,1860,595
mr. whiteside,government,1860,552
mr. whiteside,law,1860,399
mr. whiteside,time,1860,362
mr. whiteside,england,1860,336
mr. whiteside,000,1860,330
mr. whiteside,schools,1860,309
mr. whiteside,system,1860,299
mr. whiteside,roman,1860,288
mr. whiteside,men,1860,287
mr. whiteside,court,1860,276
mr. whiteside,parliament,1860,271
mr. whiteside,duty,1860,255
mr. whiteside,property,1860,238
mr. whiteside,education,1860,232
mr. whiteside,catholic,1860,227
mr. whiteside,speech,1860,222
mr. whiteside,power,1860,218
the earl of derby,government,1860,1561
the earl of derby,country,1860,808
the earl of derby,time,1860,773
the earl of derby,lords,1860,680
the earl of derby,parliament,1860,662
the earl of derby,commons,1860,524
the earl of derby,000,1860,471
the earl of derby,church,1860,445
the earl of derby,power,1860,421
the earl of derby,year,1860,413
the earl of derby,duke,1860,352
the earl of derby,law,1860,345
the earl of derby,circumstances,1860,342
the earl of derby,treaty,1860,339
the earl of derby,duty,1860,336
the earl of derby,roman,1860,314
the earl of derby,public,1860,304
the earl of derby,ireland,1860,292
the earl of derby,important,1860,269
the earl of derby,hope,1860,264
mr. rolt,court,1860,100
mr. rolt,law,1860,57
mr. rolt,time,1860,39
mr. rolt,property,1860,35
mr. rolt,constitution,1860,31
mr. rolt,title,1860,31
mr. rolt,equity,1860,30
mr. rolt,government,1860,30
mr. rolt,courts,1860,29
mr. rolt,power,1860,29
mr. rolt,change,1860,28
mr. rolt,commissioners,1860,28
mr. rolt,country,1860,24
mr. rolt,judge,1860,21
mr. rolt,questions,1860,21
mr. rolt,jurisdiction,1860,20
mr. rolt,year,1860,20
mr. rolt,chancery,1860,19
mr. rolt,lords,1860,19
mr. rolt,people,1860,19
the solicitor general,law,1860,587
the solicitor general,government,1860,477
the solicitor general,time,1860,299
the solicitor general,court,1860,267
the solicitor general,country,1860,265
the solicitor general,war,1860,175
the solicitor general,parliament,1860,159
the solicitor general,judge,1860,157
the solicitor general,property,1860,146
the solicitor general,power,1860,142
the solicitor general,courts,1860,139
the solicitor general,evidence,1860,139
the solicitor general,year,1860,135
the solicitor general,church,1860,127
the solicitor general,justice,1860,124
the solicitor general,states,1860,123
the solicitor general,duty,1860,121
the solicitor general,ireland,1860,116
the solicitor general,circumstances,1860,114
the solicitor general,judges,1860,114
mr. sidney herbert,officers,1860,209
mr. sidney herbert,men,1860,196
mr. sidney herbert,army,1860,192
mr. sidney herbert,government,1860,170
mr. sidney herbert,000,1860,122
mr. sidney herbert,year,1860,111
mr. sidney herbert,time,1860,109
mr. sidney herbert,gallant,1860,108
mr. sidney herbert,officer,1860,106
mr. sidney herbert,militia,1860,100
mr. sidney herbert,works,1860,88
mr. sidney herbert,war,1860,86
mr. sidney herbert,military,1860,82
mr. sidney herbert,estimates,1860,81
mr. sidney herbert,regiments,1860,77
mr. sidney herbert,pay,1860,68
mr. sidney herbert,system,1860,68
mr. sidney herbert,purchase,1860,67
mr. sidney herbert,troops,1860,67
mr. sidney herbert,regiment,1860,66
mr. maguire,ireland,1860,1132
mr. maguire,government,1860,755
mr. maguire,country,1860,705
mr. maguire,people,1860,625
mr. maguire,000,1860,457
mr. maguire,catholic,1860,431
mr. maguire,irish,1860,394
mr. maguire,england,1860,309
mr. maguire,paper,1860,305
mr. maguire,time,1860,300
mr. maguire,year,1860,296
mr. maguire,trade,1860,267
mr. maguire,system,1860,262
mr. maguire,duty,1860,257
mr. maguire,parliament,1860,198
mr. maguire,foreign,1860,183
mr. maguire,land,1860,180
mr. maguire,law,1860,177
mr. maguire,men,1860,177
mr. maguire,children,1860,174
mr. hennessy,government,1860,813
mr. hennessy,ireland,1860,533
mr. hennessy,poland,1860,327
mr. hennessy,000,1860,279
mr. hennessy,england,1860,261
mr. hennessy,irish,1860,244
mr. hennessy,country,1860,232
mr. hennessy,law,1860,218
mr. hennessy,time,1860,214
mr. hennessy,year,1860,209
mr. hennessy,people,1860,189
mr. hennessy,system,1860,167
mr. hennessy,public,1860,164
mr. hennessy,british,1860,136
mr. hennessy,russia,1860,135
mr. hennessy,catholic,1860,130
mr. hennessy,foreign,1860,129
mr. hennessy,chief,1860,128
mr. hennessy,despatch,1860,128
mr. hennessy,letter,1860,125
lord clarence paget,ships,1860,1174
lord clarence paget,admiralty,1860,1067
lord clarence paget,officers,1860,742
lord clarence paget,navy,1860,693
lord clarence paget,men,1860,653
lord clarence paget,year,1860,544
lord clarence paget,government,1860,521
lord clarence paget,vessels,1860,476
lord clarence paget,ship,1860,449
lord clarence paget,iron,1860,424
lord clarence paget,000,1860,390
lord clarence paget,time,1860,376
lord clarence paget,vote,1860,333
lord clarence paget,gallant,1860,330
lord clarence paget,naval,1860,318
lord clarence paget,building,1860,285
lord clarence paget,dockyards,1860,280
lord clarence paget,pay,1860,273
lord clarence paget,class,1860,233
lord clarence paget,captain,1860,223
mr. baines,000,1860,360
mr. baines,classes,1860,217
mr. baines,working,1860,192
mr. baines,country,1860,185
mr. baines,education,1860,162
mr. baines,franchise,1860,158
mr. baines,public,1860,151
mr. baines,government,1860,146
mr. baines,england,1860,119
mr. baines,time,1860,117
mr. baines,schools,1860,113
mr. baines,people,1860,112
mr. baines,year,1860,110
mr. baines,1,1860,101
mr. baines,reform,1860,100
mr. baines,population,1860,91
mr. baines,men,1860,84
mr. baines,boroughs,1860,81
mr. baines,class,1860,80
mr. baines,borough,1860,79
lord henry lennox,admiralty,1860,179
lord henry lennox,government,1860,162
lord henry lennox,ships,1860,162
lord henry lennox,time,1860,131
lord henry lennox,year,1860,130
lord henry lennox,000,1860,105
lord henry lennox,vote,1860,102
lord henry lennox,country,1860,94
lord henry lennox,men,1860,92
lord henry lennox,public,1860,81
lord henry lennox,ship,1860,81
lord henry lennox,gallant,1860,79
lord henry lennox,museum,1860,79
lord henry lennox,building,1860,75
lord henry lennox,class,1860,75
lord henry lennox,trustees,1860,75
lord henry lennox,turret,1860,67
lord henry lennox,national,1860,66
lord henry lennox,navy,1860,65
lord henry lennox,gallery,1860,62
mr. walpole,government,1860,521
mr. walpole,church,1860,398
mr. walpole,law,1860,354
mr. walpole,time,1860,289
mr. walpole,country,1860,272
mr. walpole,commissioners,1860,226
mr. walpole,parliament,1860,219
mr. walpole,year,1860,216
mr. walpole,education,1860,207
mr. walpole,property,1860,203
mr. walpole,000,1860,187
mr. walpole,power,1860,166
mr. walpole,system,1860,147
mr. walpole,words,1860,146
mr. walpole,franchise,1860,145
mr. walpole,religious,1860,145
mr. walpole,crown,1860,143
mr. walpole,vote,1860,140
mr. walpole,different,1860,137
mr. walpole,purpose,1860,134
mr. layard,government,1860,2146
mr. layard,country,1860,736
mr. layard,time,1860,482
mr. layard,british,1860,471
mr. layard,foreign,1860,461
mr. layard,treaty,1860,369
mr. layard,000,1860,356
mr. layard,turkish,1860,352
mr. layard,office,1860,327
mr. layard,people,1860,322
mr. layard,received,1860,297
mr. layard,turkey,1860,292
mr. layard,trade,1860,280
mr. layard,policy,1860,275
mr. layard,consul,1860,266
mr. layard,french,1860,247
mr. layard,men,1860,245
mr. layard,states,1860,243
mr. layard,war,1860,241
mr. layard,english,1860,222
mr. walter,schools,1860,258
mr. walter,school,1860,167
mr. walter,government,1860,143
mr. walter,church,1860,133
mr. walter,teachers,1860,131
mr. walter,system,1860,130
mr. walter,grant,1860,120
mr. walter,country,1860,107
mr. walter,public,1860,107
mr. walter,000,1860,103
mr. walter,education,1860,89
mr. walter,certificated,1860,85
mr. walter,time,1860,85
mr. walter,parishes,1860,82
mr. walter,children,1860,80
mr. walter,pupil,1860,72
mr. walter,masters,1860,69
mr. walter,master,1860,65
mr. walter,year,1860,61
mr. walter,council,1860,58
mr. horsman,government,1860,771
mr. horsman,england,1860,342
mr. horsman,policy,1860,310
mr. horsman,france,1860,301
mr. horsman,country,1860,265
mr. horsman,war,1860,250
mr. horsman,time,1860,249
mr. horsman,public,1860,248
mr. horsman,parliament,1860,246
mr. horsman,year,1860,215
mr. horsman,treaty,1860,210
mr. horsman,europe,1860,203
mr. horsman,reform,1860,196
mr. horsman,power,1860,179
mr. horsman,duty,1860,177
mr. horsman,speech,1860,157
mr. horsman,poland,1860,147
mr. horsman,character,1860,142
mr. horsman,party,1860,138
mr. horsman,emperor,1860,135
mr. cobden,government,1860,400
mr. cobden,000,1860,325
mr. cobden,country,1860,313
mr. cobden,war,1860,241
mr. cobden,ships,1860,191
mr. cobden,vessels,1860,170
mr. cobden,foreign,1860,169
mr. cobden,time,1860,149
mr. cobden,men,1860,142
mr. cobden,people,1860,141
mr. cobden,trade,1860,134
mr. cobden,year,1860,123
mr. cobden,french,1860,117
mr. cobden,france,1860,111
mr. cobden,law,1860,105
mr. cobden,power,1860,99
mr. cobden,system,1860,94
mr. cobden,navy,1860,93
mr. cobden,china,1860,90
mr. cobden,line,1860,90
the marquess of hartington,government,1860,539
the marquess of hartington,year,1860,461
the marquess of hartington,officers,1860,394
the marquess of hartington,army,1860,390
the marquess of hartington,war,1860,376
the marquess of hartington,time,1860,362
the marquess of hartington,office,1860,346
the marquess of hartington,men,1860,323
the marquess of hartington,guns,1860,314
the marquess of hartington,000,1860,305
the marquess of hartington,colonel,1860,279
the marquess of hartington,system,1860,278
the marquess of hartington,gallant,1860,269
the marquess of hartington,country,1860,203
the marquess of hartington,vote,1860,203
the marquess of hartington,chief,1860,200
the marquess of hartington,gun,1860,198
the marquess of hartington,commander,1860,190
the marquess of hartington,military,1860,185
the marquess of hartington,estimates,1860,176
mr. hunt,government,1860,606
mr. hunt,time,1860,309
mr. hunt,cattle,1860,226
mr. hunt,year,1860,209
mr. hunt,000,1860,196
mr. hunt,office,1860,182
mr. hunt,country,1860,180
mr. hunt,public,1860,171
mr. hunt,law,1860,156
mr. hunt,duty,1860,143
mr. hunt,tax,1860,127
mr. hunt,money,1860,125
mr. hunt,county,1860,123
mr. hunt,1,1860,102
mr. hunt,power,1860,102
mr. hunt,vote,1860,97
mr. hunt,circumstances,1860,93
mr. hunt,parliament,1860,90
mr. hunt,days,1860,89
mr. hunt,hoped,1860,89
lord cairns,church,1860,443
lord cairns,government,1860,423
lord cairns,ireland,1860,299
lord cairns,country,1860,242
lord cairns,time,1860,235
lord cairns,parliament,1860,227
lord cairns,lords,1860,199
lord cairns,000,1860,186
lord cairns,property,1860,166
lord cairns,commons,1860,132
lord cairns,law,1860,126
lord cairns,irish,1860,125
lord cairns,duke,1860,123
lord cairns,public,1860,122
lord cairns,power,1860,116
lord cairns,land,1860,110
lord cairns,franchise,1860,108
lord cairns,year,1860,107
lord cairns,words,1860,96
lord cairns,different,1860,87
the duke of marlborough,government,1860,270
the duke of marlborough,schools,1860,263
the duke of marlborough,church,1860,223
the duke of marlborough,system,1860,158
the duke of marlborough,time,1860,145
the duke of marlborough,country,1860,142
the duke of marlborough,education,1860,138
the duke of marlborough,school,1860,118
the duke of marlborough,parliament,1860,112
the duke of marlborough,religious,1860,93
the duke of marlborough,council,1860,85
the duke of marlborough,public,1860,84
the duke of marlborough,commissioners,1860,83
the duke of marlborough,england,1860,82
the duke of marlborough,power,1860,74
the duke of marlborough,cattle,1860,72
the duke of marlborough,voluntary,1860,72
the duke of marlborough,lords,1860,70
the duke of marlborough,duke,1860,67
the duke of marlborough,rates,1860,65
mr. corry,ships,1860,479
mr. corry,000,1860,363
mr. corry,year,1860,295
mr. corry,admiralty,1860,276
mr. corry,men,1860,185
mr. corry,naval,1860,162
mr. corry,ship,1860,162
mr. corry,navy,1860,155
mr. corry,vessels,1860,154
mr. corry,estimates,1860,150
mr. corry,time,1860,142
mr. corry,1,1860,140
mr. corry,war,1860,130
mr. corry,sea,1860,122
mr. corry,reduction,1860,116
mr. corry,vote,1860,111
mr. corry,government,1860,107
mr. corry,officers,1860,104
mr. corry,increase,1860,101
mr. corry,turret,1860,99
lord robert montagu,cattle,1860,679
lord robert montagu,government,1860,495
lord robert montagu,year,1860,465
lord robert montagu,country,1860,448
lord robert montagu,000,1860,438
lord robert montagu,foreign,1860,322
lord robert montagu,schools,1860,316
lord robert montagu,education,1860,272
lord robert montagu,time,1860,264
lord robert montagu,market,1860,247
lord robert montagu,system,1860,247
lord robert montagu,school,1860,242
lord robert montagu,london,1860,229
lord robert montagu,parliament,1860,223
lord robert montagu,power,1860,218
lord robert montagu,council,1860,214
lord robert montagu,public,1860,200
lord robert montagu,children,1860,181
lord robert montagu,trade,1860,181
lord robert montagu,plague,1860,178
mr. childers,000,1860,823
mr. childers,year,1860,673
mr. childers,government,1860,547
mr. childers,men,1860,365
mr. childers,time,1860,334
mr. childers,admiralty,1860,308
mr. childers,officers,1860,292
mr. childers,expenditure,1860,287
mr. childers,vote,1860,284
mr. childers,ships,1860,273
mr. childers,estimates,1860,256
mr. childers,office,1860,256
mr. childers,public,1860,232
mr. childers,1,1860,200
mr. childers,hospital,1860,200
mr. childers,reduction,1860,176
mr. childers,dockyards,1860,175
mr. childers,country,1860,173
mr. childers,navy,1860,165
mr. childers,increase,1860,162
mr. gathorne hardy,church,1860,774
mr. gathorne hardy,government,1860,387
mr. gathorne hardy,time,1860,375
mr. gathorne hardy,ireland,1860,348
mr. gathorne hardy,country,1860,284
mr. gathorne hardy,england,1860,224
mr. gathorne hardy,law,1860,217
mr. gathorne hardy,rates,1860,214
mr. gathorne hardy,parliament,1860,204
mr. gathorne hardy,system,1860,192
mr. gathorne hardy,poor,1860,191
mr. gathorne hardy,year,1860,182
mr. gathorne hardy,religious,1860,170
mr. gathorne hardy,people,1860,158
mr. gathorne hardy,power,1860,154
mr. gathorne hardy,different,1860,153
mr. gathorne hardy,irish,1860,152
mr. gathorne hardy,men,1860,152
mr. gathorne hardy,000,1860,148
mr. gathorne hardy,property,1860,132
mr. cardwell,government,1860,623
mr. cardwell,ireland,1860,442
mr. cardwell,country,1860,380
mr. cardwell,time,1860,365
mr. cardwell,000,1860,361
mr. cardwell,system,1860,244
mr. cardwell,year,1860,243
mr. cardwell,colony,1860,233
mr. cardwell,parliament,1860,230
mr. cardwell,war,1860,222
mr. cardwell,governor,1860,213
mr. cardwell,men,1860,198
mr. cardwell,law,1860,193
mr. cardwell,force,1860,171
mr. cardwell,received,1860,163
mr. cardwell,army,1860,153
mr. cardwell,duty,1860,148
mr. cardwell,colonies,1860,143
mr. cardwell,power,1860,142
mr. cardwell,england,1860,138
mr. trevelyan,system,1860,106
mr. trevelyan,men,1860,105
mr. trevelyan,army,1860,103
mr. trevelyan,purchase,1860,90
mr. trevelyan,officers,1860,81
mr. trevelyan,time,1860,41
mr. trevelyan,government,1860,40
mr. trevelyan,military,1860,40
mr. trevelyan,year,1860,40
mr. trevelyan,hospital,1860,38
mr. trevelyan,commission,1860,37
mr. trevelyan,country,1860,36
mr. trevelyan,promotion,1860,36
mr. trevelyan,money,1860,35
mr. trevelyan,old,1860,35
mr. trevelyan,officer,1860,34
mr. trevelyan,000,1860,32
mr. trevelyan,seamen,1860,32
mr. trevelyan,commissions,1860,31
mr. trevelyan,young,1860,31
mr. goschen,government,1860,301
mr. goschen,000,1860,297
mr. goschen,poor,1860,185
mr. goschen,law,1860,165
mr. goschen,church,1860,161
mr. goschen,rate,1860,153
mr. goschen,rates,1860,133
mr. goschen,country,1860,128
mr. goschen,time,1860,120
mr. goschen,system,1860,111
mr. goschen,university,1860,100
mr. goschen,metropolis,1860,99
mr. goschen,classes,1860,96
mr. goschen,property,1860,90
mr. goschen,england,1860,89
mr. goschen,working,1860,88
mr. goschen,opposite,1860,87
mr. goschen,deal,1860,79
mr. goschen,oxford,1860,77
mr. goschen,london,1860,75
mr. bruce,government,1860,280
mr. bruce,schools,1860,239
mr. bruce,education,1860,194
mr. bruce,000,1860,190
mr. bruce,system,1860,190
mr. bruce,country,1860,175
mr. bruce,time,1860,171
mr. bruce,school,1860,169
mr. bruce,population,1860,162
mr. bruce,children,1860,146
mr. bruce,public,1860,104
mr. bruce,year,1860,100
mr. bruce,law,1860,95
mr. bruce,parliament,1860,90
mr. bruce,circumstances,1860,89
mr. bruce,districts,1860,88
mr. bruce,commissioners,1860,86
mr. bruce,people,1860,86
mr. bruce,inquiry,1860,85
mr. bruce,men,1860,84
sir charles w. dilke,government,1860,12
sir charles w. dilke,000,1860,9
sir charles w. dilke,chinese,1860,6
sir charles w. dilke,colonial,1860,6
sir charles w. dilke,island,1860,6
sir charles w. dilke,maories,1860,6
sir charles w. dilke,natives,1860,6
sir charles w. dilke,residence,1860,6
sir charles w. dilke,treaty,1860,6
sir charles w. dilke,colony,1860,5
sir charles w. dilke,country,1860,5
sir charles w. dilke,native,1860,5
sir charles w. dilke,transit,1860,5
sir charles w. dilke,zealand,1860,5
sir charles w. dilke,dues,1860,4
sir charles w. dilke,hostile,1860,4
sir charles w. dilke,interior,1860,4
sir charles w. dilke,north,1860,4
sir charles w. dilke,office,1860,4
sir charles w. dilke,policy,1860,4
mr. grant duff,government,1860,225
mr. grant duff,schools,1860,218
mr. grant duff,india,1860,208
mr. grant duff,000,1860,160
mr. grant duff,country,1860,142
mr. grant duff,year,1860,140
mr. grant duff,education,1860,127
mr. grant duff,school,1860,121
mr. grant duff,church,1860,107
mr. grant duff,men,1860,98
mr. grant duff,time,1860,98
mr. grant duff,england,1860,95
mr. grant duff,commissioners,1860,92
mr. grant duff,public,1860,91
mr. grant duff,system,1860,85
mr. grant duff,university,1860,85
mr. grant duff,indian,1860,81
mr. grant duff,scotland,1860,73
mr. grant duff,people,1860,67
mr. grant duff,english,1860,64
mr. eastwick,persia,1860,41
mr. eastwick,herat,1860,31
mr. eastwick,000,1860,24
mr. eastwick,india,1860,24
mr. eastwick,kábul,1860,20
mr. eastwick,government,1860,19
mr. eastwick,bokhára,1860,18
mr. eastwick,persians,1860,18
mr. eastwick,russia,1860,18
mr. eastwick,falmouth,1860,17
mr. eastwick,miles,1860,17
mr. eastwick,asia,1860,16
mr. eastwick,central,1860,16
mr. eastwick,country,1860,16
mr. eastwick,russian,1860,16
mr. eastwick,frontier,1860,15
mr. eastwick,russians,1860,15
mr. eastwick,time,1860,15
mr. eastwick,force,1860,14
