speaker,word,decade,n
mr. layard,policy,1850,158
mr. layard,government,1860,2146
mr. layard,country,1860,736
mr. layard,time,1860,482
mr. layard,british,1860,471
mr. layard,foreign,1860,461
mr. layard,treaty,1860,369
mr. layard,000,1860,356
mr. layard,turkish,1860,352
mr. layard,office,1860,327
mr. layard,people,1860,322
mr. leslie foster,discussion,1800,2
mr. leslie foster,altogether,1800,1
mr. leslie foster,attempt,1800,1
mr. leslie foster,candour,1800,1
mr. leslie foster,connected,1800,1
mr. leslie foster,fair,1800,1
mr. leslie foster,grounds,1800,1
mr. leslie foster,indies,1800,1
mr. leslie foster,irish,1800,1
mr. leslie foster,justice,1800,1
mr. leslie foster,catholic,1810,94
mr. leslie foster,ireland,1810,92
mr. leslie foster,roman,1810,64
mr. leslie foster,catholics,1810,61
mr. leslie foster,clergy,1810,45
mr. leslie foster,country,1810,39
mr. leslie foster,protestant,1810,39
mr. leslie foster,church,1810,38
mr. leslie foster,irish,1810,36
mr. leslie foster,power,1810,36
mr. leslie foster,ireland,1820,67
mr. leslie foster,country,1820,42
mr. leslie foster,church,1820,35
mr. leslie foster,catholic,1820,30
mr. leslie foster,association,1820,27
mr. leslie foster,000,1820,26
mr. leslie foster,gold,1820,23
mr. leslie foster,circulation,1820,21
mr. leslie foster,catholics,1820,17
mr. leslie foster,england,1820,17
mr. leslie foster,distress,1830,8
mr. leslie foster,trade,1830,8
mr. leslie foster,capital,1830,7
mr. leslie foster,ireland,1830,7
mr. leslie foster,produce,1830,6
mr. leslie foster,currency,1830,4
mr. leslie foster,england,1830,4
mr. leslie foster,inquiry,1830,4
mr. leslie foster,quantity,1830,4
mr. leslie foster,times,1830,4
mr. lloyd-george,government,1890,393
mr. lloyd-george,schools,1890,377
mr. lloyd-george,wales,1890,227
mr. lloyd-george,land,1890,218
mr. lloyd-george,000,1890,213
mr. lloyd-george,welsh,1890,204
mr. lloyd-george,church,1890,196
mr. lloyd-george,school,1890,194
mr. lloyd-george,country,1890,180
mr. lloyd-george,time,1890,180
mr. lloyd-george,000,1900,1662
mr. lloyd-george,government,1900,1455
mr. lloyd-george,land,1900,1358
mr. lloyd-george,country,1900,989
mr. lloyd-george,tax,1900,926
mr. lloyd-george,value,1900,869
mr. lloyd-george,time,1900,782
mr. lloyd-george,year,1900,768
mr. lloyd-george,words,1900,756
mr. lloyd-george,duty,1900,673
mr. lloyd-george,000,1910,206
mr. lloyd-george,government,1910,168
mr. lloyd-george,budget,1910,159
mr. lloyd-george,land,1910,151
mr. lloyd-george,tax,1910,146
mr. lloyd-george,country,1910,142
mr. lloyd-george,year,1910,132
mr. lloyd-george,time,1910,110
mr. lloyd-george,lords,1910,105
mr. lloyd-george,duty,1910,102
mr. lough,adopted,1800,1
mr. lough,arrangement,1800,1
mr. lough,arsenal,1800,1
mr. lough,battersea,1800,1
mr. lough,beg,1800,1
mr. lough,behalf,1800,1
mr. lough,cannon,1800,1
mr. lough,eight,1800,1
mr. lough,extended,1800,1
mr. lough,foundry,1800,1
mr. lough,assize,1830,1
mr. lough,ireland,1830,1
mr. lough,moved,1830,1
mr. lough,reading,1830,1
mr. lough,removal,1830,1
mr. lough,ireland,1890,482
mr. lough,government,1890,413
mr. lough,000,1890,372
mr. lough,london,1890,184
mr. lough,country,1890,181
mr. lough,year,1890,158
mr. lough,people,1890,156
mr. lough,honourable,1890,149
mr. lough,irish,1890,143
mr. lough,paid,1890,118
mr. lough,000,1900,1051
mr. lough,government,1900,765
mr. lough,country,1900,598
mr. lough,lough,1900,524
mr. lough,islington,1900,507
mr. lough,year,1900,496
mr. lough,london,1900,490
mr. lough,sugar,1900,391
mr. lough,ireland,1900,379
mr. lough,expenditure,1900,361
mr. lough,000,1910,85
mr. lough,government,1910,60
mr. lough,time,1910,42
mr. lough,country,1910,40
mr. lough,expenditure,1910,39
mr. lough,year,1910,34
mr. lough,germany,1910,29
mr. lough,estimates,1910,28
mr. lough,navy,1910,28
mr. lough,parliament,1910,22
mr. lowe,government,1850,539
mr. lowe,000,1850,298
mr. lowe,india,1850,277
mr. lowe,law,1850,263
mr. lowe,company,1850,252
mr. lowe,system,1850,235
mr. lowe,country,1850,225
mr. lowe,power,1850,218
mr. lowe,trade,1850,216
mr. lowe,public,1850,206
mr. lowe,government,1860,768
mr. lowe,schools,1860,563
mr. lowe,system,1860,453
mr. lowe,country,1860,432
mr. lowe,time,1860,335
mr. lowe,public,1860,333
mr. lowe,children,1860,312
mr. lowe,education,1860,308
mr. lowe,000,1860,292
mr. lowe,school,1860,292
mr. lowe,government,1870,455
mr. lowe,power,1870,189
mr. lowe,000,1870,178
mr. lowe,country,1870,165
mr. lowe,money,1870,158
mr. lowe,india,1870,157
mr. lowe,time,1870,157
mr. lowe,men,1870,146
mr. lowe,parliament,1870,137
mr. lowe,law,1870,135
mr. lowe,persia,1890,3
mr. lowe,vote,1890,3
mr. lowe,birmingham,1890,2
mr. lowe,consular,1890,2
mr. lowe,diplomatic,1890,2
mr. lowe,edgbaston,1890,2
mr. lowe,law,1890,2
mr. lowe,lowe,1890,2
mr. lowe,time,1890,2
mr. lowe,according,1890,1
mr. lowe,birmingham,1900,36
mr. lowe,governors,1900,28
mr. lowe,business,1900,24
mr. lowe,property,1900,24
mr. lowe,commissioners,1900,23
mr. lowe,schools,1900,22
mr. lowe,control,1900,21
mr. lowe,charity,1900,20
mr. lowe,lowe,1900,17
mr. lowe,edgbaston,1900,16
mr. maguire,ireland,1850,542
mr. maguire,catholic,1850,380
mr. maguire,government,1850,311
mr. maguire,country,1850,242
mr. maguire,000,1850,215
mr. maguire,people,1850,197
mr. maguire,irish,1850,191
mr. maguire,catholics,1850,170
mr. maguire,protestant,1850,159
mr. maguire,time,1850,154
mr. maguire,ireland,1860,1132
mr. maguire,government,1860,755
mr. maguire,country,1860,705
mr. maguire,people,1860,625
mr. maguire,000,1860,457
mr. maguire,catholic,1860,431
mr. maguire,irish,1860,394
mr. maguire,england,1860,309
mr. maguire,paper,1860,305
mr. maguire,time,1860,300
mr. maguire,ireland,1870,194
mr. maguire,government,1870,141
mr. maguire,country,1870,106
mr. maguire,irish,1870,103
mr. maguire,law,1870,101
mr. maguire,people,1870,94
mr. maguire,men,1870,70
mr. maguire,time,1870,69
mr. maguire,women,1870,49
mr. maguire,000,1870,46
mr. maguire,beg,1890,18
mr. maguire,ireland,1890,18
mr. maguire,maguire,1890,18
mr. maguire,clare,1890,15
mr. maguire,chief,1890,13
mr. maguire,lieutenant,1890,13
mr. maguire,office,1890,11
mr. maguire,county,1890,9
mr. maguire,donegal,1890,8
mr. maguire,police,1890,8
mr. marryat,country,1800,17
mr. marryat,bowles,1800,15
mr. marryat,west,1800,12
mr. marryat,sugar,1800,11
mr. marryat,india,1800,10
mr. marryat,price,1800,9
mr. marryat,colonies,1800,8
mr. marryat,000,1800,7
mr. marryat,british,1800,7
mr. marryat,government,1800,7
mr. marryat,public,1810,116
mr. marryat,country,1810,114
mr. marryat,bank,1810,102
mr. marryat,government,1810,76
mr. marryat,company,1810,73
mr. marryat,time,1810,72
mr. marryat,british,1810,65
mr. marryat,trade,1810,58
mr. marryat,companies,1810,49
mr. marryat,interest,1810,49
mr. marryat,british,1820,309
mr. marryat,trade,1820,214
mr. marryat,colonies,1820,200
mr. marryat,timber,1820,145
mr. marryat,foreign,1820,129
mr. marryat,laws,1820,126
mr. marryat,system,1820,122
mr. marryat,country,1820,121
mr. marryat,trinidad,1820,100
mr. marryat,ships,1820,87
mr. marryat,colonies,1830,24
mr. marryat,colony,1830,16
mr. marryat,government,1830,16
mr. marryat,population,1830,14
mr. marryat,slave,1830,14
mr. marryat,british,1830,11
mr. marryat,colonial,1830,11
mr. marryat,colonists,1830,11
mr. marryat,foreign,1830,11
mr. marryat,west,1830,11
mr. mundella,referred,1800,5
mr. mundella,british,1800,4
mr. mundella,fishing,1800,4
mr. mundella,trade,1800,4
mr. mundella,vessels,1800,4
mr. mundella,company,1800,3
mr. mundella,railway,1800,3
mr. mundella,regulations,1800,3
mr. mundella,soldiers,1800,3
mr. mundella,apply,1800,2
mr. mundella,country,1860,58
mr. mundella,000,1860,52
mr. mundella,men,1860,43
mr. mundella,education,1860,37
mr. mundella,working,1860,26
mr. mundella,system,1860,19
mr. mundella,children,1860,18
mr. mundella,laws,1860,16
mr. mundella,schools,1860,16
mr. mundella,trade,1860,16
mr. mundella,000,1870,448
mr. mundella,country,1870,366
mr. mundella,children,1870,324
mr. mundella,government,1870,304
mr. mundella,education,1870,280
mr. mundella,school,1870,259
mr. mundella,men,1870,226
mr. mundella,time,1870,214
mr. mundella,year,1870,189
mr. mundella,system,1870,170
mr. mundella,school,1880,859
mr. mundella,schools,1880,844
mr. mundella,education,1880,813
mr. mundella,000,1880,777
mr. mundella,children,1880,728
mr. mundella,year,1880,577
mr. mundella,country,1880,493
mr. mundella,time,1880,445
mr. mundella,government,1880,420
mr. mundella,mundella,1880,361
mr. mundella,trade,1890,363
mr. mundella,schools,1890,353
mr. mundella,school,1890,259
mr. mundella,education,1890,253
mr. mundella,sheffield,1890,184
mr. mundella,railway,1890,177
mr. mundella,mundella,1890,167
mr. mundella,government,1890,162
mr. mundella,time,1890,157
mr. mundella,000,1890,156
mr. naoroji,india,1890,319
mr. naoroji,british,1890,112
mr. naoroji,people,1890,103
mr. naoroji,000,1890,81
mr. naoroji,indian,1890,69
mr. naoroji,country,1890,68
mr. naoroji,government,1890,57
mr. naoroji,england,1890,50
mr. naoroji,justice,1890,34
mr. naoroji,benefit,1890,31
mr. napier,ireland,1840,339
mr. napier,law,1840,132
mr. napier,country,1840,123
mr. napier,property,1840,116
mr. napier,church,1840,109
mr. napier,system,1840,102
mr. napier,people,1840,94
mr. napier,england,1840,87
mr. napier,poor,1840,86
mr. napier,government,1840,85
mr. napier,ireland,1850,868
mr. napier,law,1850,675
mr. napier,government,1850,462
mr. napier,country,1850,404
mr. napier,time,1850,375
mr. napier,church,1850,350
mr. napier,system,1850,346
mr. napier,education,1850,330
mr. napier,property,1850,308
mr. napier,roman,1850,306
mr. napier,people,1890,9
mr. napier,gallant,1890,8
mr. napier,scottish,1890,8
mr. napier,irish,1890,7
mr. napier,men,1890,7
mr. napier,patience,1890,6
mr. napier,speeches,1890,5
mr. napier,constitution,1890,4
mr. napier,country,1890,4
mr. napier,law,1890,4
mr. napier,government,1900,18
mr. napier,london,1900,16
mr. napier,kent,1900,15
mr. napier,land,1900,15
mr. napier,port,1900,11
mr. napier,representation,1900,11
mr. napier,county,1900,10
mr. napier,faversham,1900,10
mr. napier,napier,1900,9
mr. napier,trade,1900,9
mr. o'connell,ireland,1830,4397
mr. o'connell,people,1830,2172
mr. o'connell,country,1830,1576
mr. o'connell,government,1830,1435
mr. o'connell,law,1830,1239
mr. o'connell,england,1830,1205
mr. o'connell,000,1830,1045
mr. o'connell,irish,1830,1026
mr. o'connell,time,1830,954
mr. o'connell,power,1830,790
mr. o'connell,ireland,1840,728
mr. o'connell,people,1840,468
mr. o'connell,government,1840,276
mr. o'connell,country,1840,272
mr. o'connell,baronet,1840,230
mr. o'connell,england,1840,216
mr. o'connell,time,1840,205
mr. o'connell,law,1840,196
mr. o'connell,000,1840,190
mr. o'connell,irish,1840,180
mr. o'connell,irish,1850,4
mr. o'connell,baronet,1850,3
mr. o'connell,conversation,1850,3
mr. o'connell,ireland,1850,3
mr. o'connell,vote,1850,3
mr. o'connell,wells,1850,3
mr. o'connell,assurance,1850,2
mr. o'connell,budget,1850,2
mr. o'connell,fallen,1850,2
mr. o'connell,government,1850,2
mr. p. a. taylor,government,1860,98
mr. p. a. taylor,people,1860,88
mr. p. a. taylor,country,1860,61
mr. p. a. taylor,public,1860,54
mr. p. a. taylor,meeting,1860,45
mr. p. a. taylor,men,1860,44
mr. p. a. taylor,meetings,1860,43
mr. p. a. taylor,time,1860,39
mr. p. a. taylor,magistrates,1860,37
mr. p. a. taylor,park,1860,35
mr. p. a. taylor,country,1870,201
mr. p. a. taylor,game,1870,189
mr. p. a. taylor,government,1870,180
mr. p. a. taylor,men,1870,171
mr. p. a. taylor,time,1870,157
mr. p. a. taylor,people,1870,154
mr. p. a. taylor,flogging,1870,151
mr. p. a. taylor,punishment,1870,132
mr. p. a. taylor,year,1870,131
mr. p. a. taylor,laws,1870,123
mr. p. a. taylor,vaccination,1880,173
mr. p. a. taylor,game,1880,130
mr. p. a. taylor,laws,1880,83
mr. p. a. taylor,country,1880,76
mr. p. a. taylor,medical,1880,67
mr. p. a. taylor,vaccinated,1880,67
mr. p. a. taylor,pox,1880,65
mr. p. a. taylor,government,1880,58
mr. p. a. taylor,law,1880,56
mr. p. a. taylor,lymph,1880,55
mr. parnell,ireland,1800,95
mr. parnell,tithes,1800,59
mr. parnell,000,1800,50
mr. parnell,people,1800,47
mr. parnell,public,1800,36
mr. parnell,gent,1800,33
mr. parnell,country,1800,30
mr. parnell,system,1800,30
mr. parnell,revenue,1800,23
mr. parnell,plan,1800,21
mr. parnell,ireland,1810,170
mr. parnell,catholics,1810,98
mr. parnell,paper,1810,90
mr. parnell,bank,1810,83
mr. parnell,catholic,1810,82
mr. parnell,exchange,1810,72
mr. parnell,country,1810,71
mr. parnell,gent,1810,65
mr. parnell,government,1810,65
mr. parnell,value,1810,65
mr. parnell,irish,1820,4
mr. parnell,coast,1820,2
mr. parnell,paupers,1820,2
mr. parnell,amend,1820,1
mr. parnell,arrangements,1820,1
mr. parnell,arrest,1820,1
mr. parnell,arrived,1820,1
mr. parnell,authorize,1820,1
mr. parnell,coming,1820,1
mr. parnell,country,1820,1
mr. parnell,government,1870,572
mr. parnell,irish,1870,467
mr. parnell,ireland,1870,449
mr. parnell,vote,1870,356
mr. parnell,time,1870,336
mr. parnell,war,1870,223
mr. parnell,year,1870,214
mr. parnell,estimates,1870,183
mr. parnell,000,1870,176
mr. parnell,england,1870,175
mr. parnell,government,1880,2581
mr. parnell,ireland,1880,2491
mr. parnell,irish,1880,1606
mr. parnell,time,1880,1043
mr. parnell,land,1880,926
mr. parnell,people,1880,838
mr. parnell,tenants,1880,789
mr. parnell,law,1880,698
mr. parnell,tenant,1880,600
mr. parnell,chief,1880,595
mr. parnell,ireland,1890,116
mr. parnell,irish,1890,102
mr. parnell,000,1890,87
mr. parnell,government,1890,76
mr. parnell,land,1890,64
mr. parnell,daly,1890,57
mr. parnell,time,1890,51
mr. parnell,tenants,1890,47
mr. parnell,country,1890,42
mr. parnell,information,1890,35
mr. perceral,estimates,1800,4
mr. perceral,extremely,1800,3
mr. perceral,tax,1800,3
mr. perceral,arise,1800,2
mr. perceral,auction,1800,2
mr. perceral,bidder,1800,2
mr. perceral,difficulties,1800,2
mr. perceral,estate,1800,2
mr. perceral,glad,1800,2
mr. perceral,nature,1800,2
mr. pitt,country,1800,126
mr. pitt,volunteer,1800,118
mr. pitt,volunteers,1800,112
mr. pitt,corps,1800,94
mr. pitt,system,1800,91
mr. pitt,force,1800,83
mr. pitt,officers,1800,73
mr. pitt,duty,1800,67
mr. pitt,parliament,1800,62
mr. pitt,enemy,1800,60
mr. pitt,ireland,1820,33
mr. pitt,constitution,1820,21
mr. pitt,union,1820,19
mr. pitt,pitt,1820,11
mr. pitt,parliament,1820,10
mr. pitt,disturbances,1820,9
mr. pitt,england,1820,9
mr. pitt,government,1820,9
mr. pitt,people,1820,9
mr. pitt,country,1820,7
mr. pitt,income,1840,9
mr. pitt,public,1840,8
mr. pitt,tax,1840,7
mr. pitt,funds,1840,6
mr. pitt,property,1840,4
mr. pitt,creditor,1840,3
mr. pitt,derived,1840,3
mr. pitt,faith,1840,3
mr. pitt,incomes,1840,3
mr. pitt,loan,1840,3
mr. pitt,destructor,1880,17
mr. pitt,parish,1880,14
mr. pitt,removal,1880,14
mr. pitt,vestry,1880,13
mr. pitt,bodies,1880,12
mr. pitt,home,1880,12
mr. pitt,erection,1880,11
mr. pitt,relatives,1880,10
mr. pitt,chapel,1880,8
mr. pitt,court,1880,8
mr. pitt,ireland,1890,100
mr. pitt,000,1890,67
mr. pitt,taxation,1890,45
mr. pitt,britain,1890,23
mr. pitt,expenditure,1890,21
mr. pitt,paid,1890,20
mr. pitt,time,1890,20
mr. pitt,1,1890,19
mr. pitt,union,1890,19
mr. pitt,debt,1890,17
mr. plunkett,country,1810,77
mr. plunkett,parliament,1810,77
mr. plunkett,public,1810,61
mr. plunkett,people,1810,45
mr. plunkett,catholics,1810,43
mr. plunkett,ireland,1810,42
mr. plunkett,constitution,1810,41
mr. plunkett,government,1810,39
mr. plunkett,throne,1810,36
mr. plunkett,conduct,1810,34
mr. plunkett,ireland,1820,253
mr. plunkett,catholic,1820,235
mr. plunkett,country,1820,226
mr. plunkett,catholics,1820,217
mr. plunkett,roman,1820,193
mr. plunkett,law,1820,174
mr. plunkett,time,1820,147
mr. plunkett,church,1820,145
mr. plunkett,power,1820,135
mr. plunkett,protestant,1820,135
mr. plunkett,tenant,1870,16
mr. plunkett,rent,1870,11
mr. plunkett,ireland,1870,10
mr. plunkett,land,1870,10
mr. plunkett,irish,1870,5
mr. plunkett,pay,1870,5
mr. plunkett,people,1870,5
mr. plunkett,farmers,1870,4
mr. plunkett,landlord,1870,4
mr. plunkett,landlords,1870,4
mr. plunkett,ireland,1890,63
mr. plunkett,taxation,1890,26
mr. plunkett,country,1890,21
mr. plunkett,government,1890,18
mr. plunkett,england,1890,17
mr. plunkett,deal,1890,14
mr. plunkett,irish,1890,12
mr. plunkett,system,1890,12
mr. plunkett,english,1890,11
mr. plunkett,industry,1890,11
mr. plunkett,ireland,1900,45
mr. plunkett,agriculture,1900,27
mr. plunkett,dublin,1900,27
mr. plunkett,irish,1900,24
mr. plunkett,plunkett,1900,24
mr. plunkett,president,1900,23
mr. plunkett,vice,1900,23
mr. plunkett,county,1900,18
mr. plunkett,districts,1900,15
mr. plunkett,co,1900,13
mr. poulett thomson,country,1830,772
mr. poulett thomson,000,1830,740
mr. poulett thomson,duty,1830,696
mr. poulett thomson,government,1830,474
mr. poulett thomson,trade,1830,463
mr. poulett thomson,foreign,1830,384
mr. poulett thomson,sugar,1830,358
mr. poulett thomson,time,1830,314
mr. poulett thomson,year,1830,306
mr. poulett thomson,corn,1830,298
mr. pretyman,duty,1890,25
mr. pretyman,settlement,1890,20
mr. pretyman,estate,1890,13
mr. pretyman,property,1890,13
mr. pretyman,payable,1890,12
mr. pretyman,sons,1890,10
mr. pretyman,intention,1890,8
mr. pretyman,daughters,1890,7
mr. pretyman,1894,1890,6
mr. pretyman,claimed,1890,6
mr. pretyman,value,1900,772
mr. pretyman,land,1900,707
mr. pretyman,admiralty,1900,510
mr. pretyman,duty,1900,473
mr. pretyman,000,1900,343
mr. pretyman,tax,1900,333
mr. pretyman,ships,1900,306
mr. pretyman,increment,1900,270
mr. pretyman,property,1900,265
mr. pretyman,time,1900,260
mr. pretyman,land,1910,113
mr. pretyman,value,1910,109
mr. pretyman,government,1910,75
mr. pretyman,budget,1910,66
mr. pretyman,duty,1910,65
mr. pretyman,country,1910,52
mr. pretyman,increment,1910,45
mr. pretyman,agricultural,1910,44
mr. pretyman,time,1910,41
mr. pretyman,admiralty,1910,37
mr. roebuck,people,1830,1019
mr. roebuck,government,1830,712
mr. roebuck,assembly,1830,450
mr. roebuck,country,1830,376
mr. roebuck,canada,1830,356
mr. roebuck,england,1830,288
mr. roebuck,council,1830,271
mr. roebuck,power,1830,250
mr. roebuck,time,1830,225
mr. roebuck,law,1830,217
mr. roebuck,people,1840,962
mr. roebuck,country,1840,829
mr. roebuck,ireland,1840,800
mr. roebuck,government,1840,693
mr. roebuck,baronet,1840,558
mr. roebuck,law,1840,558
mr. roebuck,england,1840,459
mr. roebuck,time,1840,410
mr. roebuck,poor,1840,389
mr. roebuck,irish,1840,309
mr. roebuck,government,1850,819
mr. roebuck,country,1850,710
mr. roebuck,england,1850,579
mr. roebuck,people,1850,578
mr. roebuck,power,1850,440
mr. roebuck,law,1850,374
mr. roebuck,time,1850,364
mr. roebuck,men,1850,289
mr. roebuck,ireland,1850,281
mr. roebuck,india,1850,275
mr. roebuck,government,1860,235
mr. roebuck,england,1860,207
mr. roebuck,people,1860,199
mr. roebuck,country,1860,172
mr. roebuck,ireland,1860,169
mr. roebuck,time,1860,142
mr. roebuck,men,1860,138
mr. roebuck,law,1860,131
mr. roebuck,power,1860,126
mr. roebuck,name,1860,110
mr. roebuck,people,1870,124
mr. roebuck,england,1870,93
mr. roebuck,country,1870,85
mr. roebuck,government,1870,83
mr. roebuck,law,1870,48
mr. roebuck,ireland,1870,47
mr. roebuck,men,1870,38
mr. roebuck,power,1870,35
mr. roebuck,conduct,1870,31
mr. roebuck,interests,1870,30
mr. rolt,property,1850,179
mr. rolt,corporation,1850,92
mr. rolt,rights,1850,79
mr. rolt,law,1850,60
mr. rolt,dues,1850,49
mr. rolt,city,1850,39
mr. rolt,court,1850,39
mr. rolt,london,1850,38
mr. rolt,trust,1850,35
mr. rolt,time,1850,34
mr. rolt,court,1860,100
mr. rolt,law,1860,57
mr. rolt,time,1860,39
mr. rolt,property,1860,35
mr. rolt,constitution,1860,31
mr. rolt,title,1860,31
mr. rolt,equity,1860,30
mr. rolt,government,1860,30
mr. rolt,courts,1860,29
mr. rolt,power,1860,29
mr. rose,gent,1800,57
mr. rose,country,1800,29
mr. rose,duty,1800,22
mr. rose,crown,1800,20
mr. rose,public,1800,20
mr. rose,000,1800,19
mr. rose,time,1800,18
mr. rose,government,1800,15
mr. rose,palmer,1800,15
mr. rose,provision,1800,14
mr. rose,country,1810,134
mr. rose,000,1810,122
mr. rose,time,1810,78
mr. rose,trade,1810,75
mr. rose,price,1810,64
mr. rose,year,1810,54
mr. rose,america,1810,52
mr. rose,bank,1810,52
mr. rose,orders,1810,52
mr. rose,public,1810,47
mr. rose,notices,1840,17
mr. rose,messenger,1840,7
mr. rose,parties,1840,6
mr. rose,coppock,1840,5
mr. rose,petitioners,1840,5
mr. rose,received,1840,5
mr. rose,possession,1840,4
mr. rose,return,1840,4
mr. rose,served,1840,4
mr. rose,agents,1840,3
mr. rose,beg,1900,14
mr. rose,cambridgeshire,1900,14
mr. rose,newmarket,1900,14
mr. rose,rose,1900,14
mr. rose,government,1900,11
mr. rose,000,1900,9
mr. rose,authority,1900,7
mr. rose,colonies,1900,7
mr. rose,motor,1900,7
mr. rose,60,1900,6
mr. sadler,poor,1830,511
mr. sadler,country,1830,440
mr. sadler,system,1830,265
mr. sadler,labour,1830,259
mr. sadler,ireland,1830,234
mr. sadler,people,1830,171
mr. sadler,000,1830,164
mr. sadler,time,1830,162
mr. sadler,children,1830,160
mr. sadler,population,1830,156
mr. sadler rose,constitution,1830,66
mr. sadler rose,000,1830,56
mr. sadler rose,country,1830,56
mr. sadler rose,system,1830,39
mr. sadler rose,representation,1830,35
mr. sadler rose,population,1830,27
mr. sadler rose,ancient,1830,26
mr. sadler rose,property,1830,26
mr. sadler rose,indeed,1830,22
mr. sadler rose,influence,1830,21
mr. secretary fox,abuses,1800,5
mr. secretary fox,frauds,1800,4
mr. secretary fox,government,1800,4
mr. secretary fox,inconvenience,1800,4
mr. secretary fox,ways,1800,4
mr. secretary fox,year,1800,4
mr. secretary fox,1,1800,3
mr. secretary fox,administration,1800,3
mr. secretary fox,advance,1800,3
mr. secretary fox,bringing,1800,3
mr. secretary peel,catholics,1810,52
mr. secretary peel,catholic,1810,45
mr. secretary peel,protestant,1810,17
mr. secretary peel,government,1810,14
mr. secretary peel,claims,1810,12
mr. secretary peel,church,1810,11
mr. secretary peel,conduct,1810,11
mr. secretary peel,ireland,1810,11
mr. secretary peel,law,1810,11
mr. secretary peel,throne,1810,11
mr. secretary peel,country,1820,731
mr. secretary peel,law,1820,483
mr. secretary peel,time,1820,408
mr. secretary peel,government,1820,406
mr. secretary peel,ireland,1820,361
mr. secretary peel,catholics,1820,294
mr. secretary peel,parliament,1820,293
mr. secretary peel,public,1820,289
mr. secretary peel,000,1820,274
mr. secretary peel,england,1820,266
mr. secretary peel,country,1830,122
mr. secretary peel,government,1830,115
mr. secretary peel,law,1830,76
mr. secretary peel,time,1830,74
mr. secretary peel,public,1830,61
mr. secretary peel,courts,1830,58
mr. secretary peel,war,1830,58
mr. secretary peel,england,1830,55
mr. secretary peel,court,1830,54
mr. secretary peel,baronet,1830,46
mr. secretary stanley,government,1830,209
mr. secretary stanley,000,1830,182
mr. secretary stanley,parliament,1830,177
mr. secretary stanley,time,1830,168
mr. secretary stanley,church,1830,160
mr. secretary stanley,country,1830,138
mr. secretary stanley,property,1830,115
mr. secretary stanley,ireland,1830,108
mr. secretary stanley,slaves,1830,108
mr. secretary stanley,slave,1830,91
mr. sergeant jackson,ireland,1830,469
mr. sergeant jackson,church,1830,178
mr. sergeant jackson,country,1830,152
mr. sergeant jackson,protestant,1830,139
mr. sergeant jackson,roman,1830,139
mr. sergeant jackson,catholic,1830,136
mr. sergeant jackson,government,1830,129
mr. sergeant jackson,association,1830,108
mr. sergeant jackson,law,1830,103
mr. sergeant jackson,county,1830,86
mr. sergeant jackson,ireland,1840,147
mr. sergeant jackson,government,1840,73
mr. sergeant jackson,law,1840,62
mr. sergeant jackson,country,1840,48
mr. sergeant jackson,county,1840,47
mr. sergeant jackson,roman,1840,38
mr. sergeant jackson,justice,1840,36
mr. sergeant jackson,town,1840,36
mr. sergeant jackson,people,1840,35
mr. sergeant jackson,time,1840,35
mr. serjeant shee,ireland,1850,350
mr. serjeant shee,000,1850,192
mr. serjeant shee,tenant,1850,191
mr. serjeant shee,church,1850,182
mr. serjeant shee,government,1850,174
mr. serjeant shee,irish,1850,139
mr. serjeant shee,landlord,1850,129
mr. serjeant shee,improvements,1850,124
mr. serjeant shee,tenants,1850,119
mr. serjeant shee,england,1850,115
mr. serjeant shee,boy,1870,2
mr. serjeant shee,character,1870,1
mr. serjeant shee,copy,1870,1
mr. serjeant shee,educated,1870,1
mr. serjeant shee,father,1870,1
mr. serjeant shee,formerly,1870,1
mr. serjeant shee,forwarded,1870,1
mr. serjeant shee,giving,1870,1
mr. serjeant shee,hertford,1870,1
mr. serjeant shee,highest,1870,1
mr. sexton,kerry,1800,2
mr. sexton,sexton,1800,2
mr. sexton,auditor,1800,1
mr. sexton,constituency,1800,1
mr. sexton,contains,1800,1
mr. sexton,direct,1800,1
mr. sexton,engaged,1800,1
mr. sexton,evicted,1800,1
mr. sexton,funds,1800,1
mr. sexton,guardians,1800,1
mr. sexton,ireland,1880,3504
mr. sexton,government,1880,2927
mr. sexton,irish,1880,1831
mr. sexton,belfast,1880,1689
mr. sexton,sexton,1880,1373
mr. sexton,people,1880,1359
mr. sexton,chief,1880,1182
mr. sexton,public,1880,1127
mr. sexton,police,1880,1117
mr. sexton,000,1880,1080
mr. sexton,ireland,1890,1524
mr. sexton,irish,1890,806
mr. sexton,government,1890,735
mr. sexton,000,1890,679
mr. sexton,belfast,1890,560
mr. sexton,sexton,1890,464
mr. sexton,year,1890,393
mr. sexton,time,1890,343
mr. sexton,people,1890,326
mr. sexton,land,1890,317
mr. sheridan,gent,1800,122
mr. sheridan,country,1800,88
mr. sheridan,men,1800,64
mr. sheridan,time,1800,36
mr. sheridan,administration,1800,34
mr. sheridan,evidence,1800,31
mr. sheridan,force,1800,31
mr. sheridan,conduct,1800,29
mr. sheridan,army,1800,27
mr. sheridan,ministers,1800,25
mr. sheridan,public,1810,46
mr. sheridan,gent,1810,41
mr. sheridan,country,1810,36
mr. sheridan,petitioner,1810,34
mr. sheridan,conduct,1810,32
mr. sheridan,prince,1810,32
mr. sheridan,parliament,1810,31
mr. sheridan,government,1810,27
mr. sheridan,time,1810,25
mr. sheridan,ireland,1810,24
mr. sheridan,dorsetshire,1840,5
mr. sheridan,time,1840,5
