year,grammatical_collocates,afinn,textblob,vader,combined_score
1888,pure eviction,0,0.21428571428571427,-0.4588,-0.2445142857142857
1888,harsh landlord,-2,-0.2,-0.4404,-2.6404
1888,fair rent,2,0.7,0.3182,3.0182
1888,due rent,0,-0.125,0,-0.125
1888,due rent,0,-0.125,0,-0.125
1888,own property,0,0.6,0,0.6
1888,other tenant,0,-0.125,0,-0.125
1888,broken landlord,-1,-0.4,-0.4767,-1.8767
1887,fair rent,2,0.7,0.3182,3.0182
1888,whole property,0,0.2,0,0.2
1887,real property,0,0.2,0,0.2
1887,much property,0,0.2,0,0.2
1886,few landlords,0,-0.2,0,-0.2
1886,good landlords,3,0.7,0.4404,4.1404000000000005
1886,direct landlord,0,0.1,0,0.1
1886,many tenants,0,0.5,0,0.5
1886,alleged rents,0,-0.1,0,-0.1
1886,excessive rents,0,-0.25,0,-0.25
1886,higher rent,0,0.25,0,0.25
1886,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1886,good landlords,3,0.7,0.4404,4.1404000000000005
1888,unfair rents,-2,-0.5,-0.4767,-2.9767
1888,distant tenants,0,-0.1,0,-0.1
1888,old rent,0,0.1,0,0.1
1888,many crofts,0,0.5,0,0.5
1888,old crofts,0,0.1,0,0.1
1888,gross renting,-2,0,-0.4767,-2.4767
1888,good land,3,0.7,0.4404,4.1404000000000005
1888,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1888,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1888,average tenant,0,-0.15,0,-0.15
1888,excessive rents,0,-0.25,0,-0.25
1888,large rents,0,0.21428571428571427,0,0.21428571428571427
1887,ordinary tenants,0,-0.25,0,-0.25
1887,higher rent,0,0.25,0,0.25
1888,intense property,1,0.2,0.0772,1.2772
1888,real property,0,0.2,0,0.2
1888,real property,0,0.2,0,0.2
1887,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1887,right tenant,0,0.2857142857142857,0,0.2857142857142857
1888,most landlords,0,0.5,0,0.5
1888,much land,0,0.2,0,0.2
1888,much land,0,0.2,0,0.2
1888,available land,0,0.4,0,0.4
1888,unjust rents,-2,0,-0.5106,-2.5106
1888,unfortunate crofters,0,-0.5,-0.4588,-0.9588
1888,more crofters,0,0.5,0,0.5
1888,main land,0,0.16666666666666666,0,0.16666666666666666
1888,many landlords,0,0.5,0,0.5
1888,increased rental,1,0,0.2732,1.2732
1888,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1888,main land,0,0.16666666666666666,0,0.16666666666666666
1888,fair rent,2,0.7,0.3182,3.0182
1888,weak tenants,-2,-0.375,-0.4404,-2.8154
1888,certain rent,1,0.21428571428571427,0.2732,1.487485714285714
1888,high rent,0,0.16,0,0.16
1888,higher rent,0,0.25,0,0.25
1888,lower rent,0,0,-0.296,-0.296
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rent,2,0.7,0.3182,3.0182
1888,unjust evictions,-2,0,-0.5106,-2.5106
1888,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rent,2,0.7,0.3182,3.0182
1888,new rent,0,0.13636363636363635,0,0.13636363636363635
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rent,2,0.7,0.3182,3.0182
1888,due rent,0,-0.125,0,-0.125
1888,poor landlords,-2,-0.4,-0.4767,-2.8767
1888,poor tenants,-2,-0.4,-0.4767,-2.8767
1888,fair rent,2,0.7,0.3182,3.0182
1888,loyal tenantry,3,0.3333333333333333,0.4767,3.8100333333333336
1887,fair rent,2,0.7,0.3182,3.0182
1887,other land,0,-0.125,0,-0.125
1887,unjust rents,-2,0,-0.5106,-2.5106
1887,own lands,0,0.6,0,0.6
1887,own lands,0,0.6,0,0.6
1887,many tenants,0,0.5,0,0.5
1887,unjust rents,-2,0,-0.5106,-2.5106
1887,excessive rents,0,-0.25,0,-0.25
1887,unjust rents,-2,0,-0.5106,-2.5106
1887,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1887,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1887,unjust rents,-2,0,-0.5106,-2.5106
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,due rent,0,-0.125,0,-0.125
1887,fair rent,2,0.7,0.3182,3.0182
1887,excessive rent,0,-0.25,0,-0.25
1887,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1887,other lands,0,-0.125,0,-0.125
1887,foreign lands,0,-0.125,0,-0.125
1887,ordinary tenants,0,-0.25,0,-0.25
1887,fair rent,2,0.7,0.3182,3.0182
1887,beneficial leases,0,0,0.4404,0.4404
1887,many landlords,0,0.5,0,0.5
1887,few landlords,0,-0.2,0,-0.2
1887,unjust rents,-2,0,-0.5106,-2.5106
1888,peculiar property,0,0,0.15310000000000001,0.15310000000000001
1888,whole property,0,0.2,0,0.2
1888,own land,0,0.6,0,0.6
1888,other lands,0,-0.125,0,-0.125
1888,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1888,real property,0,0.2,0,0.2
1888,more land,0,0.5,0,0.5
1888,own property,0,0.6,0,0.6
1888,average rent,0,-0.15,0,-0.15
1888,low rent,0,0,-0.2732,-0.2732
1888,best land,3,1,0.6369,4.6369
1888,gross renting,-2,0,-0.4767,-2.4767
1888,excessive rents,0,-0.25,0,-0.25
1888,large property,0,0.21428571428571427,0,0.21428571428571427
1888,unfortunate crofters,0,-0.5,-0.4588,-0.9588
1888,poor crofters,-2,-0.4,-0.4767,-2.8767
1888,more land,0,0.5,0,0.5
1888,more land,0,0.5,0,0.5
1888,more land,0,0.5,0,0.5
1888,more land,0,0.5,0,0.5
1887,excessive rents,0,-0.25,0,-0.25
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,other tenants,0,-0.125,0,-0.125
1886,other tenants,0,-0.125,0,-0.125
1886,certain landowners,1,0.21428571428571427,0.2732,1.487485714285714
1886,main land,0,0.16666666666666666,0,0.16666666666666666
1887,fair rents,2,0.7,0.3182,3.0182
1887,excessive rent,0,-0.25,0,-0.25
1887,tyrannical landlord,-3,0,0,-3
1887,oppressive landlords,-2,0,-0.4019,-2.4019
1887,excessive rents,0,-0.25,0,-0.25
1887,unjust landlords,-2,0,-0.5106,-2.5106
1887,reasonable rent,0,0.2,0,0.2
1887,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1887,foreign land,0,-0.125,0,-0.125
1887,other lands,0,-0.125,0,-0.125
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,unjust rents,-2,0,-0.5106,-2.5106
1887,old rents,0,0.1,0,0.1
1887,excessive rents,0,-0.25,0,-0.25
1887,harsh landlords,-2,-0.2,-0.4404,-2.6404
1887,own property,0,0.6,0,0.6
1887,fixed rents,0,0.1,0,0.1
1887,poor land,-2,-0.4,-0.4767,-2.8767
1887,economical rent,0,0.3,0,0.3
1887,rich land,2,0.375,0.5574,2.9324
1887,considerable rent,0,0.1,0,0.1
1887,economical rent,0,0.3,0,0.3
1887,better property,2,0.5,0.4404,2.9404
1887,small landlords,0,-0.25,0,-0.25
1887,hard landlords,-1,-0.2916666666666667,-0.1027,-1.3943666666666668
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,previous rent,0,-0.16666666666666666,0,-0.16666666666666666
1887,more rent,0,0.5,0,0.5
1887,small tenants,0,-0.25,0,-0.25
1888,fair rents,2,0.7,0.3182,3.0182
1888,fair rents,2,0.7,0.3182,3.0182
1888,old rent,0,0.1,0,0.1
1888,fair rent,2,0.7,0.3182,3.0182
1888,actual eviction,-1,0,-0.4588,-1.4588
1888,fair rent,2,0.7,0.3182,3.0182
1888,old rent,0,0.1,0,0.1
1888,due rent,0,-0.125,0,-0.125
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rent,2,0.7,0.3182,3.0182
1888,old rent,0,0.1,0,0.1
1888,old rent,0,0.1,0,0.1
1887,excessive rents,0,-0.25,0,-0.25
1887,barbarous evictions,-2,0,0,-2
1887,high rents,0,0.16,0,0.16
1887,mere tenant,0,-0.5,0,-0.5
1887,real property,0,0.2,0,0.2
1887,substantial property,1,0,0.2023,1.2023
1887,other landlords,0,-0.125,0,-0.125
1887,other land,0,-0.125,0,-0.125
1887,large property,0,0.21428571428571427,0,0.21428571428571427
1888,insolvent tenant,-2,0,0,-2
1888,insolvent tenants,-2,0,0,-2
1888,new rents,0,0.13636363636363635,0,0.13636363636363635
1888,due rents,0,-0.125,0,-0.125
1888,own rents,0,0.6,0,0.6
1888,poor property,-2,-0.4,-0.4767,-2.8767
1888,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1888,first rent,0,0.25,0,0.25
1888,better tenants,2,0.5,0.4404,2.9404
1888,single landlord,0,-0.07142857142857142,0,-0.07142857142857142
1888,few evictions,0,-0.2,0,-0.2
1887,many tenants,0,0.5,0,0.5
1887,many evictions,0,0.5,0,0.5
1887,small allotments,0,-0.25,0,-0.25
1887,much land,0,0.2,0,0.2
1887,good tenants,3,0.7,0.4404,4.1404000000000005
1887,ordinary tenants,0,-0.25,0,-0.25
1887,finest land,3,0,0,3
1887,most land,0,0.5,0,0.5
1887,contemptible landlords,-2,0,-0.3818,-2.3818
1887,small tenant,0,-0.25,0,-0.25
1888,insolvent tenant,-2,0,0,-2
1888,due rents,0,-0.125,0,-0.125
1888,more rent,0,0.5,0,0.5
1888,more rent,0,0.5,0,0.5
1888,excessive rent,0,-0.25,0,-0.25
1888,unjust rents,-2,0,-0.5106,-2.5106
1888,whole rent,0,0.2,0,0.2
1888,honest tenant,2,0.6,0.5106,3.1106000000000003
1888,many tenants,0,0.5,0,0.5
1888,poor tenants,-2,-0.4,-0.4767,-2.8767
1888,fair rent,2,0.7,0.3182,3.0182
1888,unjust rents,-2,0,-0.5106,-2.5106
1888,unjust rents,-2,0,-0.5106,-2.5106
1888,loyal tenants,3,0.3333333333333333,0.4767,3.8100333333333336
1888,honest landlord,2,0.6,0.5106,3.1106000000000003
1888,cruel landlord,-3,-1,-0.5859,-4.5859
1888,dishonest tenant,-2,-0.3,-0.5719,-2.8718999999999997
1888,unjust rent,-2,0,-0.5106,-2.5106
1888,right tenant,0,0.2857142857142857,0,0.2857142857142857
1888,fixed rents,0,0.1,0,0.1
1888,unjust rents,-2,0,-0.5106,-2.5106
1888,fair rent,2,0.7,0.3182,3.0182
1888,few tenants,0,-0.2,0,-0.2
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rents,2,0.7,0.3182,3.0182
1888,previous rents,0,-0.16666666666666666,0,-0.16666666666666666
1888,fair rent,2,0.7,0.3182,3.0182
1888,fair rents,2,0.7,0.3182,3.0182
1888,past rent,0,-0.25,0,-0.25
1888,old rents,0,0.1,0,0.1
1888,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1888,suffering tenants,-2,0,-0.4767,-2.4767
1888,impossible rent,0,-0.6666666666666666,0,-0.6666666666666666
1888,other tenants,0,-0.125,0,-0.125
1888,other landlords,0,-0.125,0,-0.125
1888,other landlord,0,-0.125,0,-0.125
1888,powerful landlord,2,0.3,0.4215,2.7215
1888,other tenants,0,-0.125,0,-0.125
1888,poor tenants,-2,-0.4,-0.4767,-2.8767
1888,powerful landlord,2,0.3,0.4215,2.7215
1888,typical landlord,0,-0.16666666666666666,0,-0.16666666666666666
1888,typical landlord,0,-0.16666666666666666,0,-0.16666666666666666
1888,typical landlord,0,-0.16666666666666666,0,-0.16666666666666666
1888,fair rents,2,0.7,0.3182,3.0182
1888,fair rents,2,0.7,0.3182,3.0182
1888,typical landlord,0,-0.16666666666666666,0,-0.16666666666666666
1886,fair rents,2,0.7,0.3182,3.0182
1886,other rents,0,-0.125,0,-0.125
1886,ordinary rent,0,-0.25,0,-0.25
1886,other rents,0,-0.125,0,-0.125
1886,many tenants,0,0.5,0,0.5
1886,whole property,0,0.2,0,0.2
1886,real rents,0,0.2,0,0.2
1886,little property,0,-0.1875,0,-0.1875
1886,other rent,0,-0.125,0,-0.125
1886,other rents,0,-0.125,0,-0.125
1886,other rents,0,-0.125,0,-0.125
1886,own rents,0,0.6,0,0.6
1886,own tenants,0,0.6,0,0.6
1886,other rents,0,-0.125,0,-0.125
1886,unhappy crofters,-2,-0.6,-0.4215,-3.0215
1886,due rent,0,-0.125,0,-0.125
1886,due rent,0,-0.125,0,-0.125
1886,due rent,0,-0.125,0,-0.125
1886,due rent,0,-0.125,0,-0.125
1886,excessive rents,0,-0.25,0,-0.25
1887,cruel evictions,-3,-1,-0.5859,-4.5859
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,excessive rent,0,-0.25,0,-0.25
1887,large rent,0,0.21428571428571427,0,0.21428571428571427
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,full rent,0,0.35,0,0.35
1887,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1887,heavy rents,0,-0.2,0,-0.2
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,more evictions,0,0.5,0,0.5
1887,many evictions,0,0.5,0,0.5
1887,many evictions,0,0.5,0,0.5
1887,small tenants,0,-0.25,0,-0.25
1887,excessive rents,0,-0.25,0,-0.25
1887,poor tenants,-2,-0.4,-0.4767,-2.8767
1887,much rent,0,0.2,0,0.2
1887,absolute property,0,0.2,0,0.2
1887,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1887,smiling land,2,0,0.4588,2.4588
1887,great tenants,3,0.8,0.6249,4.4249
1887,many tenants,0,0.5,0,0.5
1887,small tenant,0,-0.25,0,-0.25
1887,small tenant,0,-0.25,0,-0.25
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,other landlords,0,-0.125,0,-0.125
1887,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1887,own property,0,0.6,0,0.6
1887,gross rental,-2,0,-0.4767,-2.4767
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1887,fair rent,2,0.7,0.3182,3.0182
1887,unjust rent,-2,0,-0.5106,-2.5106
1887,many tenants,0,0.5,0,0.5
1887,increased rent,1,0,0.2732,1.2732
1887,increased rent,1,0,0.2732,1.2732
1887,comfortable tenant,2,0.4,0.5106,2.9106
1887,depriving tenants,0,0,-0.4588,-0.4588
1887,new lease,0,0.13636363636363635,0,0.13636363636363635
1887,new lease,0,0.13636363636363635,0,0.13636363636363635
1887,good tenant,3,0.7,0.4404,4.1404000000000005
1887,easy tenant,1,0.43333333333333335,0.4404,1.8737333333333335
1887,good landlord,3,0.7,0.4404,4.1404000000000005
1887,easy landlord,1,0.43333333333333335,0.4404,1.8737333333333335
1887,honest tenant,2,0.6,0.5106,3.1106000000000003
1887,honest landlord,2,0.6,0.5106,3.1106000000000003
1887,fair rent,2,0.7,0.3182,3.0182
1887,celebrated landlord,3,0.35,0.5719,3.9219
1887,great tenants,3,0.8,0.6249,4.4249
1887,many tenants,0,0.5,0,0.5
1887,poor tenants,-2,-0.4,-0.4767,-2.8767
1887,ordinary tenant,0,-0.25,0,-0.25
1886,distressed tenants,-2,0,-0.4215,-2.4215
1886,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1886,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1886,due rent,0,-0.125,0,-0.125
1886,unjust evictions,-2,0,-0.5106,-2.5106
1886,own rents,0,0.6,0,0.6
1886,fixed rents,0,0.1,0,0.1
1886,fair rent,2,0.7,0.3182,3.0182
1886,fair rent,2,0.7,0.3182,3.0182
1886,unfair rent,-2,-0.5,-0.4767,-2.9767
1886,large rent,0,0.21428571428571427,0,0.21428571428571427
1886,fair rent,2,0.7,0.3182,3.0182
1886,fair rent,2,0.7,0.3182,3.0182
1886,fixed rent,0,0.1,0,0.1
1886,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1886,small tenants,0,-0.25,0,-0.25
1886,higher rent,0,0.25,0,0.25
1886,higher rent,0,0.25,0,0.25
1886,fair rent,2,0.7,0.3182,3.0182
1886,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1886,fair rents,2,0.7,0.3182,3.0182
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,excessive rents,0,-0.25,0,-0.25
1886,other tenants,0,-0.125,0,-0.125
1886,favoured tenants,2,0,0.4215,2.4215
1886,fair rent,2,0.7,0.3182,3.0182
1886,fair rents,2,0.7,0.3182,3.0182
1886,fair rents,2,0.7,0.3182,3.0182
1886,fair rents,2,0.7,0.3182,3.0182
1886,fair rents,2,0.7,0.3182,3.0182
1886,fair rents,2,0.7,0.3182,3.0182
1886,poor tenant,-2,-0.4,-0.4767,-2.8767
1886,ignorant tenant,-2,0,-0.2732,-2.2732
1886,original rent,0,0.375,0.3182,0.6932
1886,fair rent,2,0.7,0.3182,3.0182
1886,single eviction,-1,-0.07142857142857142,-0.4588,-1.5302285714285713
1886,direct landlord,0,0.1,0,0.1
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,other rents,0,-0.125,0,-0.125
1888,poor crofters,-2,-0.4,-0.4767,-2.8767
1888,improved land,2,0,0.4767,2.4767
1888,more land,0,0.5,0,0.5
1888,more land,0,0.5,0,0.5
1888,odd crofters,-2,-0.16666666666666666,-0.3182,-2.4848666666666666
1888,respected landlords,2,0,0.4767,2.4767
1888,high rents,0,0.16,0,0.16
1888,fair rent,2,0.7,0.3182,3.0182
1888,poor crofters,-2,-0.4,-0.4767,-2.8767
1888,more land,0,0.5,0,0.5
1888,foreign lands,0,-0.125,0,-0.125
1888,foreign lands,0,-0.125,0,-0.125
1888,fair rent,2,0.7,0.3182,3.0182
1888,due rent,0,-0.125,0,-0.125
1888,fair rents,2,0.7,0.3182,3.0182
1888,fair rents,2,0.7,0.3182,3.0182
1888,internecine feuds,0,0,-0.34,-0.34
1888,fertile lands,2,0,0,2
1888,fertile land,2,0,0,2
1888,fair rents,2,0.7,0.3182,3.0182
1888,unjust rents,-2,0,-0.5106,-2.5106
1888,old rent,0,0.1,0,0.1
1888,fair rent,2,0.7,0.3182,3.0182
1888,old rent,0,0.1,0,0.1
1888,fair rent,2,0.7,0.3182,3.0182
1887,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,most tenants,0,0.5,0,0.5
1887,distressed tenantry,-2,0,-0.4215,-2.4215
1887,harsh evictions,-2,-0.2,-0.4404,-2.6404
1887,original rent,0,0.375,0.3182,0.6932
1887,unfair rent,-2,-0.5,-0.4767,-2.9767
1887,insolvent tenant,-2,0,0,-2
1887,unfair rent,-2,-0.5,-0.4767,-2.9767
1887,unfair rent,-2,-0.5,-0.4767,-2.9767
1887,poor tenants,-2,-0.4,-0.4767,-2.8767
1887,particular landlord,0,0.16666666666666666,0,0.16666666666666666
1887,economic rent,0,0.2,0,0.2
1887,fair rents,2,0.7,0.3182,3.0182
1887,economic rent,0,0.2,0,0.2
1887,fair rents,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1886,oppressed tenants,-2,0,-0.4767,-2.4767
1886,beneficial leases,0,0,0.4404,0.4404
1886,due rent,0,-0.125,0,-0.125
1886,due rents,0,-0.125,0,-0.125
1886,small tenants,0,-0.25,0,-0.25
1886,unfortunate tenant,0,-0.5,-0.4588,-0.9588
1886,many tenants,0,0.5,0,0.5
1886,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1886,previous rents,0,-0.16666666666666666,0,-0.16666666666666666
1886,original rents,0,0.375,0.3182,0.6932
1886,old rent,0,0.1,0,0.1
1886,many landlords,0,0.5,0,0.5
1886,old rent,0,0.1,0,0.1
1886,worst tenants,-3,-1,-0.6249,-4.6249
1886,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1886,large rents,0,0.21428571428571427,0,0.21428571428571427
1886,unfair rents,-2,-0.5,-0.4767,-2.9767
1886,many tenants,0,0.5,0,0.5
1886,full rents,0,0.35,0,0.35
1886,new tenants,0,0.13636363636363635,0,0.13636363636363635
1886,few landlords,0,-0.2,0,-0.2
1886,good landlords,3,0.7,0.4404,4.1404000000000005
1886,growing lands,1,0,0.1779,1.1779
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,many tenants,0,0.5,0,0.5
1886,very rents,0,0.2,0,0.2
1886,few landlords,0,-0.2,0,-0.2
1886,small tenants,0,-0.25,0,-0.25
1887,unpaid rents,0,0.2,0,0.2
1887,ruined tenants,-2,0,-0.4767,-2.4767
1887,ruined landlords,-2,0,-0.4767,-2.4767
1887,high rents,0,0.16,0,0.16
1887,own land,0,0.6,0,0.6
1887,higher rents,0,0.25,0,0.25
1887,fair rent,2,0.7,0.3182,3.0182
1887,higher rent,0,0.25,0,0.25
1887,fair rents,2,0.7,0.3182,3.0182
1887,large tenants,0,0.21428571428571427,0,0.21428571428571427
1887,fair rents,2,0.7,0.3182,3.0182
1887,freehold land,0,0,0.1779,0.1779
1887,freehold land,0,0,0.1779,0.1779
1887,many landlords,0,0.5,0,0.5
1887,greater rent,3,0.5,0.3612,3.8612
1887,increased rent,1,0,0.2732,1.2732
1887,fair rent,2,0.7,0.3182,3.0182
1887,low rent,0,0,-0.2732,-0.2732
1887,high rents,0,0.16,0,0.16
1887,fair rents,2,0.7,0.3182,3.0182
1887,few landlords,0,-0.2,0,-0.2
1887,good tenant,3,0.7,0.4404,4.1404000000000005
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rents,2,0.7,0.3182,3.0182
1887,outgoing tenants,0,0,0.296,0.296
1887,benevolent landlords,3,0,0.5719,3.5719
1887,suitable allotments,2,0.55,0,2.55
1887,fair rent,2,0.7,0.3182,3.0182
1888,real property,0,0.2,0,0.2
1888,small tenants,0,-0.25,0,-0.25
1888,small tenants,0,-0.25,0,-0.25
1888,small tenants,0,-0.25,0,-0.25
1888,small tenants,0,-0.25,0,-0.25
1888,small tenants,0,-0.25,0,-0.25
1888,higher rent,0,0.25,0,0.25
1888,unfair rents,-2,-0.5,-0.4767,-2.9767
1888,large tenants,0,0.21428571428571427,0,0.21428571428571427
1888,fair rents,2,0.7,0.3182,3.0182
1888,great landlords,3,0.8,0.6249,4.4249
1888,many landlords,0,0.5,0,0.5
1888,good landlords,3,0.7,0.4404,4.1404000000000005
1888,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1888,own property,0,0.6,0,0.6
1888,long leases,0,-0.05,0,-0.05
1888,lower rentals,0,0,-0.296,-0.296
1888,long leases,0,-0.05,0,-0.05
1888,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1888,many landlords,0,0.5,0,0.5
1888,high rent,0,0.16,0,0.16
1888,long leases,0,-0.05,0,-0.05
1888,long lease,0,-0.05,0,-0.05
1888,most leases,0,0.5,0,0.5
1888,many tenants,0,0.5,0,0.5
1888,low rents,0,0,-0.2732,-0.2732
1888,long leases,0,-0.05,0,-0.05
1888,long leases,0,-0.05,0,-0.05
1887,poor tenant,-2,-0.4,-0.4767,-2.8767
1887,excessive rents,0,-0.25,0,-0.25
1887,excessive rents,0,-0.25,0,-0.25
1887,excessive rents,0,-0.25,0,-0.25
1887,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1887,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1887,full rent,0,0.35,0,0.35
1887,small tenants,0,-0.25,0,-0.25
1887,excessive rent,0,-0.25,0,-0.25
1887,many tenants,0,0.5,0,0.5
1887,whole rent,0,0.2,0,0.2
1887,many landlords,0,0.5,0,0.5
1887,other landlords,0,-0.125,0,-0.125
1887,due rent,0,-0.125,0,-0.125
1887,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1887,heavy rent,0,-0.2,0,-0.2
1887,heavy rent,0,-0.2,0,-0.2
1887,impossible evictions,0,-0.6666666666666666,0,-0.6666666666666666
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,unjust evictions,-2,0,-0.5106,-2.5106
1887,high rents,0,0.16,0,0.16
1887,high rent,0,0.16,0,0.16
1887,unnecessary evictions,0,-0.4,0,-0.4
1887,unjust rents,-2,0,-0.5106,-2.5106
1886,less land,0,-0.16666666666666666,0,-0.16666666666666666
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,unable tenants,-2,-0.5,0,-2.5
1886,miserable tenants,-3,-1,-0.4939,-4.4939
1886,stricken tenants,-2,0,-0.5106,-2.5106
1886,distressed tenants,-2,0,-0.4215,-2.4215
1886,unfortunate landlords,0,-0.5,-0.4588,-0.9588
1886,small tenants,0,-0.25,0,-0.25
1886,poor tenants,-2,-0.4,-0.4767,-2.8767
1886,miserable tenants,-3,-1,-0.4939,-4.4939
1886,average rent,0,-0.15,0,-0.15
1886,much rents,0,0.2,0,0.2
1886,poorer tenants,-2,0,-0.3612,-2.3612
1886,small tenants,0,-0.25,0,-0.25
1886,stiff land,0,-0.21428571428571427,0,-0.21428571428571427
1886,dear lands,2,0,0.3818,2.3818
1886,excessive rents,0,-0.25,0,-0.25
1886,ordinary leaseholder,0,-0.25,0,-0.25
1886,improving tenant,2,0,0.4215,2.4215
1886,good landlords,3,0.7,0.4404,4.1404000000000005
1886,burdened leaseholders,-2,0,-0.4019,-2.4019
1886,good land,3,0.7,0.4404,4.1404000000000005
1886,excessive rents,0,-0.25,0,-0.25
1886,half rents,0,-0.16666666666666666,0,-0.16666666666666666
1886,old rental,0,0.1,0,0.1
1886,original rent,0,0.375,0.3182,0.6932
1886,richest tenant,0,0,0.5267,0.5267
1886,whole rent,0,0.2,0,0.2
1886,fair rent,2,0.7,0.3182,3.0182
1886,fixed rent,0,0.1,0,0.1
1886,ordinary rents,0,-0.25,0,-0.25
1886,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1886,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1886,impossible rents,0,-0.6666666666666666,0,-0.6666666666666666
1886,poorer tenants,-2,0,-0.3612,-2.3612
1886,more land,0,0.5,0,0.5
1887,much rents,0,0.2,0,0.2
1887,fair rents,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1887,extraordinary rents,0,0.3333333333333333,0,0.3333333333333333
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,fair rent,2,0.7,0.3182,3.0182
1887,due rents,0,-0.125,0,-0.125
1887,first rent,0,0.25,0,0.25
1887,previous rent,0,-0.16666666666666666,0,-0.16666666666666666
1887,full rent,0,0.35,0,0.35
1887,new rent,0,0.13636363636363635,0,0.13636363636363635
1887,bad landlords,-3,-0.6999999999999998,-0.5423,-4.2423
1887,good landlords,3,0.7,0.4404,4.1404000000000005
1887,good landlord,3,0.7,0.4404,4.1404000000000005
1887,good landlord,3,0.7,0.4404,4.1404000000000005
1887,good landlord,3,0.7,0.4404,4.1404000000000005
1886,unjust rent,-2,0,-0.5106,-2.5106
